id,runtime_id,arrival_day,days_taken,pending,sink_type
2257,4644,1316.041667,123.99,no,Dismiss
2259,4646,1317.041667,130.03,no,Dismiss
2267,4654,1322.041667,11.06,no,Dismiss
2270,4657,1323.188194,3.15,no,Dismiss
2273,4660,1326.041667,129.16,no,Dismiss
2276,4663,1327.188194,3.84,no,Dismiss
2277,4664,1328.041667,3.28,no,Dismiss
2278,4665,1328.188194,141.91,no,Dismiss
2282,4669,1330.188194,19.86,no,Dismiss
2284,4671,1331.188194,4.87,no,Dismiss
2287,4674,1334.041667,44.02,no,Dismiss
2292,4679,1336.188194,20.83,no,Dismiss
2293,4680,1337.041667,164.11,no,Dismiss
2294,4681,1337.188194,12.87,no,Dismiss
2295,4682,1338.041667,4.06,no,Dismiss
2296,4683,1338.188194,65.07,no,Dismiss
2297,4684,1340.041667,21.17,no,Dismiss
2298,4685,1340.188194,3.03,no,Dismiss
2302,4689,1342.188194,79.84,no,Dismiss
2303,4690,1343.041667,21.15,no,Dismiss
2304,4691,1343.188194,10.89,no,Dismiss
2305,4692,1344.041667,15.19,no,Dismiss
2307,4694,1345.041667,4.05,no,Dismiss
2309,4696,1347.041667,3.27,no,Dismiss
2313,4700,1349.041667,43.98,no,Dismiss
2314,4701,1349.188194,2.94,no,Dismiss
2315,4702,1350.041667,46.01,no,Dismiss
2317,4704,1351.041667,141.07,no,Dismiss
2320,4707,1352.188194,110.84,no,Dismiss
2325,4712,1356.041667,133.02,no,Dismiss
2326,4713,1356.188194,110.87,no,Dismiss
2327,4714,1357.041667,4.22,no,Dismiss
2331,4718,1359.041667,121.16,no,Dismiss
2333,4720,1361.041667,138.25,no,Dismiss
2337,4724,1363.041667,2.98,no,Dismiss
2338,4725,1363.188194,5.01,no,Dismiss
2340,4727,1364.188194,3.92,no,Dismiss
2341,4728,1365.041667,169.05,no,Dismiss
2343,4730,1366.041667,4.02,no,Dismiss
2344,4731,1366.188194,39.96,no,Dismiss
2345,4732,1368.041667,19.00,no,Dismiss
2347,4734,1369.041667,3.01,no,Dismiss
2348,4735,1369.188194,19.93,no,Dismiss
2350,4737,1370.188194,19.85,no,Dismiss
2351,4738,1371.041667,35.96,no,Dismiss
2352,4739,1371.188194,3.87,no,Dismiss
2356,4743,1373.188194,4.84,no,Dismiss
2357,4744,1375.041667,117.09,no,Dismiss
2361,4748,1377.041667,3.02,no,Dismiss
2363,4750,1378.041667,137.03,no,Dismiss
2365,4752,1379.041667,130.02,no,Dismiss
2366,4753,1379.188194,58.93,no,Dismiss
2368,4755,1380.188194,5.88,no,Dismiss
2374,4761,1384.188194,2.91,no,Dismiss
2375,4762,1385.041667,116.10,no,Dismiss
2376,4763,1385.188194,48.04,no,Dismiss
2382,4769,1389.188194,58.88,no,Dismiss
2385,4772,1391.041667,17.28,no,Dismiss
2386,4773,1391.188194,132.00,no,Dismiss
2388,4775,1392.188194,3.93,no,Dismiss
2390,4777,1393.188194,2.96,no,Dismiss
2393,4780,1396.041667,18.01,no,Dismiss
2398,4785,1398.188194,110.91,no,Dismiss
2399,4786,1399.041667,2.03,no,Dismiss
2402,4789,1400.188194,135.90,no,Dismiss
2403,4790,1401.041667,149.12,no,Dismiss
2404,4791,1401.188194,122.89,no,Dismiss
2405,4792,1403.041667,22.03,no,Dismiss
2408,4795,1404.188194,33.85,no,Dismiss
2410,4797,1405.188194,123.90,no,Dismiss
2421,4808,1412.041667,3.01,no,Dismiss
2427,4814,1415.041667,144.11,no,Dismiss
2428,4815,1415.188194,150.81,no,Dismiss
2430,4817,1417.188194,121.93,no,Dismiss
2437,4824,1421.041667,3.25,no,Dismiss
2439,4826,1422.041667,128.09,no,Dismiss
2440,4827,1422.188194,4.86,no,Dismiss
2441,4828,1424.041667,3.02,no,Dismiss
2443,4830,1425.041667,127.99,no,Dismiss
2444,4831,1425.188194,19.93,no,Dismiss
2446,4833,1426.188194,41.84,no,Dismiss
2448,4835,1427.188194,8.85,no,Dismiss
2450,4837,1428.188194,19.86,no,Dismiss
2451,4838,1429.041667,5.11,no,Dismiss
2453,4840,1431.041667,2.31,no,Dismiss
2454,4841,1431.188194,20.92,no,Dismiss
2455,4842,1432.041667,161.00,no,Dismiss
2457,4844,1433.041667,3.01,no,Dismiss
2458,4845,1433.188194,133.89,no,Dismiss
